old_url,target_url,redirect_type,source,confidence,status,notes
https://www.blancareal.com/es/propiedad/casa-en-venta-en-nagueles-marbella/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 1130 impressions."
https://www.blancareal.com/es/propiedad/casas-adosadas-en-mijas-con-vistas-panoramicas/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 92 impressions."
https://www.blancareal.com/es/propiedad/casas-en-venta-en-mijas-costa/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 76 impressions."
https://www.blancareal.com/es/propiedad/casas-venta-fuengirola-blanca-hills/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 186 clicks, 13279 impressions."
https://www.blancareal.com/es/propiedad/casas-venta-mijas-costa/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 38 clicks, 3191 impressions."
https://www.blancareal.com/es/propiedad/chalet-adosado-con-vista-al-mar/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 3 clicks, 321 impressions."
https://www.blancareal.com/es/propiedad/chalet-independiente-en-cabopino-marbella/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 182 impressions."
https://www.blancareal.com/es/propiedad/discreta-villa-en-cala-de-mijas/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 2 clicks, 428 impressions."
https://www.blancareal.com/es/propiedad/espectacular-villa-en-calahonda/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 2 clicks, 684 impressions."
https://www.blancareal.com/es/propiedad/exclusivas-villas-de-lujo-con-vistas-al-mar-en-mijas/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 26 clicks, 2799 impressions."
https://www.blancareal.com/es/propiedad/finca-rustica-lujo-venta-estepona/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 2 clicks, 301 impressions."
https://www.blancareal.com/es/propiedad/local-100m2-la-cala-de-mijas-centro/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 96 clicks, 1882 impressions."
https://www.blancareal.com/es/propiedad/local-comercial-las-terrazas-de-miraflores/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 38 clicks, 1936 impressions."
https://www.blancareal.com/es/propiedad/new-build-property-los-pacos-fuengirola/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 1 clicks, 29 impressions."
https://www.blancareal.com/es/propiedad/nueva-casas-en-venta-en-fuengirola/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 57 clicks, 1782 impressions."
https://www.blancareal.com/es/propiedad/parcela-en-nueva-andalucia-con-proyecto-villa-dione/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 3 clicks, 262 impressions."
https://www.blancareal.com/es/propiedad/parcela-en-nueva-andalucia-con-proyecto-villa-eudora/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 583 impressions."
https://www.blancareal.com/es/propiedad/parcela-en-venta-en-mijas/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 8 clicks, 379 impressions."
https://www.blancareal.com/es/propiedad/piso-3-dormitorios-con-vistas-al-mar-estepona/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 54 impressions."
https://www.blancareal.com/es/propiedad/piso-alquiler-vacacional-mijas-costa/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 931 impressions."
https://www.blancareal.com/es/propiedad/piso-de-2-dormitorios-en-estepona/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 8 clicks, 443 impressions."
https://www.blancareal.com/es/propiedad/piso-de-3-dormitorios-en-estepona/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 20 clicks, 5815 impressions."
https://www.blancareal.com/es/propiedad/piso-de-lujo-con-vista-al-mar-en-marbella-2/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 6 clicks, 2983 impressions."
https://www.blancareal.com/es/propiedad/piso-de-lujo-con-vista-al-mar-en-marbella/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 228 impressions."
https://www.blancareal.com/es/propiedad/piso-de-nueva-construccion-en-puerto-banus/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 30 impressions."
https://www.blancareal.com/es/propiedad/piso-de-obra-nueva-en-el-centro-de-estepona-2/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 0 clicks, 102 impressions."
https://www.blancareal.com/es/propiedad/piso-de-obra-nueva-en-el-centro-de-estepona/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 1 clicks, 72 impressions."
https://www.blancareal.com/es/propiedad/piso-de-obra-nueva-en-la-cala-golf-mijas/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 7 clicks, 1065 impressions."
https://www.blancareal.com/es/propiedad/piso-venta-rincon-de-la-victoria/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 173 impressions."
https://www.blancareal.com/es/propiedad/pisos-2-y-3-habitaciones-impresionantes-vistas-benalmadena/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 3 clicks, 571 impressions."
https://www.blancareal.com/es/propiedad/pisos-3-dormitorios-obra-nueva-el-higueron/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 1 clicks, 141 impressions."
https://www.blancareal.com/es/propiedad/pisos-con-vistas-al-mar-en-torrox/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 63 impressions."
https://www.blancareal.com/es/propiedad/pisos-de-lujo-con-vistas-al-mar-en-ojen/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 4 clicks, 1024 impressions."
https://www.blancareal.com/es/propiedad/pisos-de-lujo-nueva-construccion-en-el-higueron/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 8 clicks, 1008 impressions."
https://www.blancareal.com/es/propiedad/pisos-de-obra-nueva-en-cancelada-estepona-2/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 4 clicks, 86 impressions."
https://www.blancareal.com/es/propiedad/pisos-de-obra-nueva-en-cancelada-estepona-3/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 14 clicks, 1046 impressions."
https://www.blancareal.com/es/propiedad/pisos-de-obra-nueva-en-cancelada-estepona/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 55 clicks, 1277 impressions."
https://www.blancareal.com/es/propiedad/pisos-en-mijas-3-habitaciones/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 24 clicks, 1480 impressions."
https://www.blancareal.com/es/propiedad/pisos-en-mijas/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 52 clicks, 4977 impressions."
https://www.blancareal.com/es/propiedad/pisos-en-venta-123-habitaciones-vistas-al-mar-mijas/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 93 clicks, 6905 impressions."
https://www.blancareal.com/es/propiedad/pisos-en-venta-2-3-dormitorios-con-vistas-al-mar-cerca-de-sotogrande/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 13 clicks, 1492 impressions."
https://www.blancareal.com/es/propiedad/pisos-en-venta-fuengirola/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 5 clicks, 1787 impressions."
https://www.blancareal.com/es/propiedad/pisos-en-venta-obra-nueva-fuengirola/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 360 clicks, 14328 impressions."
https://www.blancareal.com/es/propiedad/pisos-nueva-construccion-el-higueron-fuengirola/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 12 clicks, 1320 impressions."
https://www.blancareal.com/es/propiedad/pisos-obra-nueva-estepona-costa-del-sol/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 4 clicks, 2038 impressions."
https://www.blancareal.com/es/propiedad/pisos-obra-nueva-fuengirola/,https://blancareal.com/es/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 1158 clicks, 32079 impressions."
https://www.blancareal.com/es/propiedad/pisos-venta-mijas/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 55 impressions."
https://www.blancareal.com/es/propiedad/sea-view-penthouse-arenal-golf-double-parking-storage/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 2 clicks, 75 impressions."
https://www.blancareal.com/es/propiedad/solar-urbano-en-venta-torrox-malaga/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 2 clicks, 2950 impressions."
https://www.blancareal.com/es/propiedad/terreno-en-venta-mijas/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 5 clicks, 247 impressions."
https://www.blancareal.com/es/propiedad/villa-de-lujo-eco-sostenible-en-mijas/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 675 impressions."
https://www.blancareal.com/es/propiedad/villa-de-lujo-en-conde-de-urena/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 3 clicks, 88 impressions."
https://www.blancareal.com/es/propiedad/villa-las-chapas-marbella-con-vistas-al-mar/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 62 impressions."
https://www.blancareal.com/es/propiedad/villas-de-nueva-construccion-con-vistas-al-mar-en-manilva/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 32 clicks, 4447 impressions."
https://www.blancareal.com/es/que-conlleva-obtener-hoy-el-certificado-a-en-viviendas/,https://blancareal.com/es/posts/,301,core,medium,approved_section_fallback,No live equivalent was confirmed in the current new-site routes.
https://www.blancareal.com/es/quienes-somos-2/,https://blancareal.com/es/about/,301,gsc_missing,high,proposed_from_gsc_missing,"Legacy URL is an about page variant and maps to the real about section for the same language. GSC signal: 7 clicks, 151 impressions."
https://www.blancareal.com/es/quienes-somos/,https://blancareal.com/es/about/,301,gsc_missing,high,proposed_from_gsc_missing,"Legacy URL is an about page variant and maps to the real about section for the same language. GSC signal: 100 clicks, 2603 impressions."
https://www.blancareal.com/es/segunda-mano/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy landing is property-led and the closest validated target is the properties index. GSC signal: 0 clicks, 160 impressions."
https://www.blancareal.com/es/sell-your-property/,https://blancareal.com/es/sell-with-us/,301,core,high,approved,Validated against a live route in the new site.
https://www.blancareal.com/es/ubicacion-ubicacion/benalmadena/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy archive/filter URL is property-driven and maps to the live properties index as the closest section. GSC signal: 1 clicks, 1 impressions."
https://www.blancareal.com/es/ubicacion-ubicacion/cadiz/?view=list,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy archive/filter URL is property-driven and maps to the live properties index as the closest section. GSC signal: 1 clicks, 2 impressions."
https://www.blancareal.com/es/ubicacion-ubicacion/malaga-provincia/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy archive/filter URL is property-driven and maps to the live properties index as the closest section. GSC signal: 1 clicks, 75 impressions."
https://www.blancareal.com/es/ubicacion-ubicacion/manilva/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy archive/filter URL is property-driven and maps to the live properties index as the closest section. GSC signal: 5 clicks, 110 impressions."
https://www.blancareal.com/es/ubicacion-ubicacion/marbella/page/2/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy archive/filter URL is property-driven and maps to the live properties index as the closest section. GSC signal: 1 clicks, 7 impressions."
https://www.blancareal.com/es/villas-de-lujo/,https://blancareal.com/es/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy landing is property-led and the closest validated target is the properties index. GSC signal: 3 clicks, 851 impressions."
https://www.blancareal.com/faqs/,https://blancareal.com/en/contact/,301,core,medium,approved_section_fallback,fallback chosen manually during migration planning; create a more specific landing later if needed
https://www.blancareal.com/fr/,https://blancareal.com/fr/,301,gsc_missing,high,proposed_from_gsc_missing,"Legacy URL is a language home variant and maps to the equivalent language homepage. GSC signal: 33 clicks, 14540 impressions."
https://www.blancareal.com/fr/accueil/,https://blancareal.com/fr/,301,gsc_missing,high,proposed_from_gsc_missing,"Legacy URL is a language home variant and maps to the equivalent language homepage. GSC signal: 1 clicks, 150 impressions."
https://www.blancareal.com/fr/blog/,https://blancareal.com/fr/posts/,301,core,high,approved,Validated against a live route in the new site.
https://www.blancareal.com/fr/contact/,https://blancareal.com/fr/contact/,301,gsc_missing,high,proposed_from_gsc_missing,"Legacy URL is a contact page variant and maps to the real contact section for the same language. GSC signal: 0 clicks, 66 impressions."
https://www.blancareal.com/fr/impots-achat-maison-en-espagne/,https://blancareal.com/fr/post/taxes-payer-propriete-costa-del-sol/,301,core,high,approved,Matched to the live French version of the current taxes guide.
https://www.blancareal.com/fr/inicio/,https://blancareal.com/fr/,301,gsc_missing,high,proposed_from_gsc_missing,"Legacy URL is a language home variant and maps to the equivalent language homepage. GSC signal: 5 clicks, 144 impressions."
https://www.blancareal.com/fr/louer-logement-touristique-andalousie/,https://blancareal.com/fr/post/louer-logement-aux-touristes-andalousie/,301,gsc_missing,high,proposed_from_gsc_missing,"A translated editorial equivalent exists in the new site audit and was reused as the candidate target. GSC signal: 4 clicks, 178 impressions."
https://www.blancareal.com/fr/pourquoi-acheter-maison-en-espagne-avec-agence/,https://blancareal.com/fr/post/pourquoi-acheter-maison-malaga-avec-agence-immobiliere/,301,gsc_missing,high,proposed_from_gsc_missing,"A translated editorial equivalent exists in the new site audit and was reused as the candidate target. GSC signal: 1 clicks, 111 impressions."
https://www.blancareal.com/fr/propriete/acheter-une-maison-en-espagne/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 72 impressions."
https://www.blancareal.com/fr/propriete/appartement-de-luxe-avec-vue-sur-la-mer-a-marbella/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 82 impressions."
https://www.blancareal.com/fr/propriete/appartement-en-location-de-vacances-pres-de-la-plage-costa-del-sol/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 92 impressions."
https://www.blancareal.com/fr/propriete/appartements-2-ou-3-chambres-avec-vue-mer-manilva/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 5 clicks, 250 impressions."
https://www.blancareal.com/fr/propriete/appartements-a-benahavis-marbella/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 299 impressions."
https://www.blancareal.com/fr/propriete/appartements-a-vendre-1-2-ou-3-chambres-avec-vue-sur-la-mer-costa-del-sol/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 8 clicks, 1701 impressions."
https://www.blancareal.com/fr/propriete/appartements-a-vendre-costa-del-sol/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 42 impressions."
https://www.blancareal.com/fr/propriete/appartements-a-vendre-fuengirola-espagne/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 460 impressions."
https://www.blancareal.com/fr/propriete/appartements-de-2-et-3-chambres-vue-imprenable-benalmadena/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 328 impressions."
https://www.blancareal.com/fr/propriete/appartements-neufs-a-cancelada-estepona-2/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 3 clicks, 345 impressions."
https://www.blancareal.com/fr/propriete/appartements-neufs-a-el-higueron-fuengirola/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 149 impressions."
https://www.blancareal.com/fr/propriete/beachfront-villa-in-cala-de-mijas/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 151 impressions."
https://www.blancareal.com/fr/propriete/local-commercial-la-cala-de-mijas-centro/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 12 clicks, 159 impressions."
https://www.blancareal.com/fr/propriete/maison-a-vendre-a-marbella/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 93 impressions."
https://www.blancareal.com/fr/propriete/maison-a-vendre-a-nagueles-marbella/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 55 impressions."
https://www.blancareal.com/fr/propriete/maison-campagne-luxe-vendre-estepona/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 75 impressions."
https://www.blancareal.com/fr/propriete/maisons-a-vendre-fuengirola-espagne/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 26 clicks, 3831 impressions."
https://www.blancareal.com/fr/propriete/maisons-nouvelle-construction-le-higueron-fuengirola/,https://blancareal.com/fr/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 3 clicks, 220 impressions."
https://www.blancareal.com/fr/propriete/maisons-vente-fuengirola-blanca-hills/,https://blancareal.com/fr/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 1 clicks, 986 impressions."
https://www.blancareal.com/fr/propriete/new-build-property-los-pacos-fuengirola/,https://blancareal.com/fr/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 1 clicks, 4 impressions."
https://www.blancareal.com/fr/propriete/nouvelle-construction-appartement-a-la-cala-golf-mijas/,https://blancareal.com/fr/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 7 clicks, 139 impressions."
https://www.blancareal.com/fr/propriete/parcelle-de-terrain-a-nueva-andalucia-avec-projet-villa-dione/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 54 impressions."
https://www.blancareal.com/fr/propriete/penthouse-avec-piscine-privee-a-vendre-a-estepona/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 3 clicks, 104 impressions."
https://www.blancareal.com/fr/propriete/penthouses-nouveaux-a-vendre-malaga/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 3 clicks, 96 impressions."
https://www.blancareal.com/fr/propriete/terrain-a-vendre-avec-3-villas-el-chaparral-costa-del-sol/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 1 clicks, 49 impressions."
https://www.blancareal.com/fr/propriete/villa-a-manilva-avec-vue-sur-la-mer/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 286 impressions."
https://www.blancareal.com/fr/propriete/villa-de-luxe-de-nouvelle-construction-a-costa-del-sol-2/,https://blancareal.com/fr/projects/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL looks like a promotion or new-build project, so the safest candidate is the projects index. GSC signal: 0 clicks, 61 impressions."
https://www.blancareal.com/fr/propriete/villa-independent-a-calahonda-costa-del-sol/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 125 impressions."
https://www.blancareal.com/fr/propriete/villa-individuelle-a-cabopino-marbella/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 131 impressions."
https://www.blancareal.com/fr/propriete/villas-a-vendre-espagne/,https://blancareal.com/fr/properties/,301,gsc_missing,medium,proposed_from_gsc_missing,"Legacy property URL has no validated like-for-like match in this pass, so the safest candidate is the properties index. GSC signal: 0 clicks, 115 impressions."
https://www.blancareal.com/fr/questions-frequentes/,https://blancareal.com/fr/contact/,301,gsc_missing,medium,proposed_from_gsc_missing,"No dedicated FAQ route exists in the new site, so the safest known fallback is the language contact page. GSC signal: 1 clicks, 144 impressions."
